sample_index,delay_year,task_id,run_type,tree_spec,scenario,decision_times,optimizer_arm,local_solver,local_start_index,start_source,removal_active_set_stage,initial_utility,final_utility,utility_gain_from_polish,success_scipy,success_diagnostics,guarded_start_kept,best_eval_retained,best_eval_source,best_eval_utility,nfev,ngev,nit,runtime_seconds,message,mitigation
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,2,structured_constant,,7.611751945329883,7.617344146357764,0.005592201027881494,False,True,False,False,value_and_gradient,7.617344146357764,133,133,95,14.943988800048828,ABNORMAL_TERMINATION_IN_LNSRCH,0.873447804705|0.963193386965|0.865998368397|1|0.976135976547|0.98012529341|0.865183876344|1|1|1|1|0.971672647827|0.970714516232|0.971945453329|0.835668227897|1|1|1|1|1|1|1|1|1|1|1|0.968085879004|0.967608822161|0.97029489802|0.965855486933|0.786062283906|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884951345087|0.88240895364|0.884771906966|0.873651952492|0.867143368385|0.628311926124|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705950021628|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529923324076
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,3,sobol,,7.480409335568303,7.61734414635774,0.13693481078943748,True,True,False,False,value_and_gradient,7.61734414635774,198,198,188,22.716749668121338,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447735029|0.963193538958|0.865998327634|1|0.976136021445|0.980125304957|0.865184014881|1|1|1|1|0.971672504389|0.970714597647|0.971945272021|0.835668310435|1|1|1|1|1|1|1|1|1|1|1|0.968086083559|0.967608925083|0.970294967684|0.965855484598|0.786061782574|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884950224294|0.882405705852|0.884769867013|0.873652926597|0.867142789777|0.628316304214|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705955612139|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529960767516
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,4,anchor_upper,,7.613597458728265,7.617344146357747,0.0037466876294827145,True,True,False,False,value_and_gradient,7.617344146357747,87,87,83,10.331504821777344,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447836792|0.963193607959|0.865998217313|1|0.976135999079|0.980125303804|0.865184101709|1|1|1|1|0.971672597177|0.970714684064|0.971945238465|0.835668124806|1|1|1|1|1|1|1|1|1|1|1|0.968085985388|0.967608913502|0.970294992256|0.965855689157|0.786062060175|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.88494931003|0.882407266615|0.884771296352|0.873653876109|0.867141403807|0.628313734591|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705942204555|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529962739977
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,5,structured_constant,,7.598536399284813,7.617344146357771,0.01880774707295796,True,True,False,False,value_and_gradient,7.617344146357771,156,156,147,18.012524366378784,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.87344777787|0.963193545255|0.865998262861|1|0.976135977114|0.980125284949|0.865183979759|1|1|1|1|0.971672509992|0.970714580731|0.971945268762|0.835668271773|1|1|1|1|1|1|1|1|1|1|1|0.968085791338|0.967608760537|0.970294805883|0.965855534344|0.786062086884|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884950491605|0.882408026206|0.884770911332|0.873652542364|0.867143956503|0.628315319645|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705947786627|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529921842698
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,6,structured_constant,,7.571777356426777,7.617344146357734,0.045566789930957086,True,True,False,False,value_and_gradient,7.617344146357734,165,165,157,19.027013301849365,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447821492|0.96319350188|0.865998252568|1|0.976135996225|0.980125291756|0.865183971508|1|1|1|1|0.971672390605|0.970714452831|0.971945255982|0.835668275067|1|1|1|1|1|1|1|1|1|1|1|0.968085660038|0.967608662408|0.970294701967|0.965855463982|0.786062300071|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884949600258|0.882407089298|0.884770352867|0.873651088043|0.867145611859|0.628315371528|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705951132459|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529999269219
damage_df1_TP0_dunc1_tunc1,15,12,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,7,structured_constant,,7.515486948831734,7.617344146357744,0.10185719752600964,True,True,False,False,value_and_gradient,7.617344146357744,146,146,138,16.91174626350403,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447762555|0.963193551271|0.86599833127|1|0.976135964825|0.98012527351|0.865183923128|1|1|1|1|0.971672494965|0.970714577828|0.971945278045|0.835668277291|1|1|1|1|1|1|1|1|1|1|1|0.968085703745|0.967608709323|0.970294751239|0.965855477522|0.786062175593|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884949510274|0.882406994668|0.884771421307|0.873653174807|0.867145607692|0.628313135915|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705954049428|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.52998553505
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,0,structured_ramp,,7.363210900489626,7.617262536698674,0.2540516362090486,True,True,False,False,value_and_gradient,7.617262536698674,120,120,114,14.204877614974976,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046162131|0.964826261885|0.867612966673|1|0.977579307811|0.981521847117|0.867299007357|1|1|1|1|0.972875223518|0.971939660952|0.973173358105|0.839322150916|1|1|1|1|1|1|1|1|1|1|1|0.969234905983|0.968785598784|0.971428902582|0.968573314234|0.791979199775|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886037647385|0.883535775712|0.885821064487|0.876512622249|0.875005649049|0.634077216441|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708987173313|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531248278627
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,1,structured_sigmoid,,7.315749093221054,7.617262536698793,0.3015134434777389,True,True,False,False,value_and_gradient,7.617262536698793,133,133,126,15.644619941711426,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046150623|0.964826307932|0.867612944857|1|0.977579308235|0.981521843212|0.867298886763|1|1|1|1|0.972875112884|0.971939627495|0.973173427678|0.839322200573|1|1|1|1|1|1|1|1|1|1|1|0.969234879767|0.968785561613|0.971428907362|0.968573064767|0.79197933781|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.8860355894|0.883534651508|0.885821271767|0.876513984041|0.875004721443|0.63407834851|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708966948846|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531410015927
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,2,structured_constant,,7.611691969339941,7.6172625366986875,0.005570567358746281,True,True,False,False,value_and_gradient,7.6172625366986875,107,107,97,12.568485498428345,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046122044|0.964826249827|0.867612952883|1|0.977579308368|0.98152184787|0.867298945693|1|1|1|1|0.972875210299|0.971939639875|0.973173338378|0.83932214691|1|1|1|1|1|1|1|1|1|1|1|0.969234772397|0.968785472203|0.97142879075|0.968573031257|0.791979264788|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886037310367|0.883535899574|0.885821652565|0.876511498531|0.875005808069|0.634074591517|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708934884889|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531445745139
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,3,sobol,,7.4685100461232095,7.617262536698796,0.14875249057558637,True,True,False,False,value_and_gradient,7.617262536698796,182,182,176,21.316638946533203,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046173633|0.964826220073|0.867612998862|1|0.977579313806|0.981521845382|0.867298845277|1|1|1|1|0.97287507626|0.971939747612|0.973173364571|0.839322100242|1|1|1|1|1|1|1|1|1|1|1|0.969234802714|0.968785471122|0.97142882695|0.96857289836|0.791978930068|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886035952241|0.883535134468|0.88582229167|0.876513642287|0.875004615184|0.634074371321|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708966858702|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531437313844
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,4,anchor_upper,,7.613597455747909,7.617262536698796,0.00366508095088669,True,True,False,False,value_and_gradient,7.617262536698796,103,103,95,12.185001611709595,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046152063|0.964826273552|0.867612977239|1|0.977579316877|0.981521854581|0.867298956095|1|1|1|1|0.972875195603|0.971939640139|0.973173300381|0.839322078421|1|1|1|1|1|1|1|1|1|1|1|0.969234840463|0.968785536051|0.971428870741|0.96857317976|0.791979419402|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886035845016|0.883534520074|0.885821041488|0.876514796045|0.875005790899|0.63407698603|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708968281863|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531447657096
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,5,structured_constant,,7.5982291091750485,7.617262536698728,0.01903342752367987,True,True,False,False,value_and_gradient,7.617262536698728,146,146,136,17.214797258377075,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046163159|0.964826297095|0.867612900191|1|0.977579313475|0.981521850673|0.867298891369|1|1|1|1|0.972875158162|0.971939703305|0.973173175715|0.839322224504|1|1|1|1|1|1|1|1|1|1|1|0.96923509195|0.96878573044|0.971429051859|0.968573238879|0.791979264693|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886038105819|0.883536722305|0.885822604077|0.876516927783|0.875006085176|0.634075382988|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708948234925|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.53135026156
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,6,structured_constant,,7.569932640277001,7.617262536698762,0.04732989642176122,True,True,False,False,value_and_gradient,7.617262536698762,145,145,141,17.255211353302002,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046176154|0.964826332324|0.867612991637|1|0.977579305372|0.981521844043|0.86729884597|1|1|1|1|0.972875163568|0.971939584998|0.973173290903|0.839322121751|1|1|1|1|1|1|1|1|1|1|1|0.969234735461|0.968785412927|0.971428762242|0.968572957556|0.791978746086|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886036860628|0.883535262494|0.885821232746|0.876513837566|0.875005565428|0.634073752495|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.7089484967|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531406548656
damage_df1_TP1_dunc1_tunc1,10,8,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,7,structured_constant,,7.508823923169677,7.617262536698745,0.10843861352906803,True,True,False,False,value_and_gradient,7.617262536698745,162,162,154,19.061041116714478,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.875046121604|0.964826287254|0.867612950788|1|0.977579274312|0.981521873246|0.867298762496|1|1|1|1|0.97287518963|0.971939602111|0.973173339612|0.839322073813|1|1|1|1|1|1|1|1|1|1|1|0.969234743146|0.968785401457|0.971428756635|0.968572824496|0.79197869578|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.886038107437|0.883536614542|0.88582253531|0.876513428903|0.875001146812|0.63407184297|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.708970798503|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.531335352321
damage_df1_TP0_dunc1_tunc1,5,10,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,0,structured_ramp,,7.386038144874171,7.617344146357747,0.23130600148357594,True,True,False,False,value_and_gradient,7.617344146357747,106,106,102,12.520030975341797,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447751179|0.963193575357|0.865998435274|1|0.976135965931|0.980125286049|0.865183880043|1|1|1|1|0.9716725499|0.970714679221|0.97194521544|0.835668256563|1|1|1|1|1|1|1|1|1|1|1|0.968085728223|0.967608702433|0.970294773086|0.965855469986|0.786061894371|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884949204902|0.882406610674|0.884770818246|0.873653480766|0.867142643184|0.628314090921|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705948218094|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529967582285
damage_df1_TP0_dunc1_tunc1,5,10,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,1,structured_sigmoid,,7.345180367322946,7.617344146357744,0.2721637790347975,True,True,False,False,value_and_gradient,7.617344146357744,112,112,104,13.234216690063477,CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL,0.873447733223|0.963193580534|0.865998316968|1|0.976135984241|0.980125291237|0.865184017531|1|1|1|1|0.971672466735|0.970714611943|0.971945266467|0.835668272036|1|1|1|1|1|1|1|1|1|1|1|0.96808572849|0.967608706553|0.970294755818|0.965855502156|0.786061908082|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884950216429|0.882407245478|0.884769612362|0.873651716215|0.867144612096|0.628309670785|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705945106213|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529940328599
damage_df1_TP0_dunc1_tunc1,5,10,damage_robustness,default,optimal,0|5|10|15|35|75|125|175|225,adjoint_lbfgsb,adjoint_lbfgsb,2,structured_constant,,7.611751945329883,7.617344146357764,0.005592201027881494,False,True,False,False,value_and_gradient,7.617344146357764,133,133,95,15.14301586151123,ABNORMAL_TERMINATION_IN_LNSRCH,0.873447804705|0.963193386965|0.865998368397|1|0.976135976547|0.98012529341|0.865183876344|1|1|1|1|0.971672647827|0.970714516232|0.971945453329|0.835668227897|1|1|1|1|1|1|1|1|1|1|1|0.968085879004|0.967608822161|0.97029489802|0.965855486933|0.786062283906|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.884951345087|0.88240895364|0.884771906966|0.873651952492|0.867143368385|0.628311926124|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.705950021628|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0.529923324076
